PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,group,TotalSpending,Family Name,CabinDeck,CabinNumber,CabinSide,Related Family
5701_01,Mars,True,D/173/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Caper Fincy,True,5701,0.0,Fincy,D,173.0,S,Fincy-5701
5702_01,Earth,True,G/912/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Katiey Estron,True,5702,0.0,Estron,G,912.0,P,Estron-5702
5704_01,Earth,True,G/913/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Melara Callowery,True,5704,0.0,Callowery,G,913.0,P,Callowery-5704
5705_01,Earth,True,G/925/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Letty Chanan,True,5705,0.0,Chanan,G,925.0,S,Chanan-5705
5706_01,Earth,False,F/1090/S,TRAPPIST-1e,16.0,False,0.0,458.0,725.0,0.0,0.0,Norahe Kerrealds,True,5706,236.6,Kerrealds,F,1090.0,S,Kerrealds-5706
5706_02,Earth,False,G/926/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Tricki Marshopper,True,5706,0.0,Marshopper,G,926.0,S,Marshopper-5706
5707_01,Earth,False,F/1091/S,TRAPPIST-1e,15.0,False,0.0,0.0,973.0,29.0,0.0,Emmax Alvasquez,True,5707,200.4,Alvasquez,F,1091.0,S,Alvasquez-5707
5709_01,Europa,False,C/215/S,TRAPPIST-1e,33.0,False,0.0,4372.0,0.0,4103.0,0.0,Asellum Amblereld,True,5709,1695.0,Amblereld,C,215.0,S,Amblereld-5709
5710_01,Earth,False,F/1092/S,TRAPPIST-1e,61.0,False,0.0,166.0,1080.0,0.0,16.0,Jeanie Sterson,True,5710,252.4,Sterson,F,1092.0,S,Sterson-5710
5711_01,Earth,False,F/1183/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,692.0,164.0,Daryla Mullericer,False,5711,171.2,Mullericer,F,1183.0,P,Mullericer-5711
5712_01,Europa,True,E/371/S,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Dabik Mostedry,True,5712,0.0,Mostedry,E,371.0,S,Mostedry-5712
5713_01,Earth,False,G/915/P,TRAPPIST-1e,42.0,False,0.0,29.0,317.0,434.0,45.0,Lawren Blangibson,True,5713,165.0,Blangibson,G,915.0,P,Blangibson-5713
5714_01,Earth,False,G/916/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Katen Farleyatton,False,5714,0.0,Farleyatton,G,916.0,P,Farleyatton-5714
5714_02,Earth,False,G/916/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Rayle Farleyatton,True,5714,0.0,Farleyatton,G,916.0,P,Farleyatton-5714
5714_03,Earth,False,G/916/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Bobina Hamcmahon,True,5714,0.0,Hamcmahon,G,916.0,P,Hamcmahon-5714
5714_04,Earth,True,G/916/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Sanda Hamcmahon,True,5714,0.0,Hamcmahon,G,916.0,P,Hamcmahon-5714
5714_05,Earth,True,G/916/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Robyna Hamcmahon,True,5714,0.0,Hamcmahon,G,916.0,P,Hamcmahon-5714
5716_01,Earth,False,F/1093/S,PSO J318.5-22,29.0,False,0.0,173.0,0.0,0.0,1155.0,Gabrin Jimes,True,5716,265.6,Jimes,F,1093.0,S,Jimes-5716
5717_01,Earth,False,G/917/P,TRAPPIST-1e,59.0,False,0.0,664.0,0.0,144.0,141.0,Wardan Fowles,True,5717,189.8,Fowles,G,917.0,P,Fowles-5717
5718_01,Earth,True,G/927/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Racyle Kaney,True,5718,0.0,Kaney,G,927.0,S,Kaney-5718
5719_01,Earth,False,G/918/P,TRAPPIST-1e,70.0,False,390.0,0.0,0.0,0.0,518.0,Ireen Tranciams,True,5719,181.6,Tranciams,G,918.0,P,Tranciams-5719
5719_02,Earth,True,G/918/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Min Tranciams,False,5719,0.0,Tranciams,G,918.0,P,Tranciams-5719
5721_01,Europa,True,B/219/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Giedia Mostedry,True,5721,0.0,Mostedry,B,219.0,S,Mostedry-5721
5721_02,Europa,False,B/219/S,TRAPPIST-1e,58.0,False,0.0,1975.0,598.0,7.0,3726.0,Scellus Mostedry,False,5721,1261.2,Mostedry,B,219.0,S,Mostedry-5721
5722_01,Earth,False,G/928/S,TRAPPIST-1e,44.0,False,69.0,0.0,17.0,176.0,2105.0,Joyces Ington,False,5722,473.4,Ington,G,928.0,S,Ington-5722
5723_01,Mars,True,E/372/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Quakes Puff,False,5723,0.0,Puff,E,372.0,S,Puff-5723
5724_01,Earth,True,G/919/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Eduard Sweenez,True,5724,0.0,Sweenez,G,919.0,P,Sweenez-5724
5725_01,Earth,False,F/1094/S,TRAPPIST-1e,24.0,False,156.0,0.0,364.0,489.0,383.0,Clindy Joycerton,True,5725,278.4,Joycerton,F,1094.0,S,Joycerton-5725
5726_01,Europa,True,B/192/P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Bottom Dindeng,True,5726,0.0,Dindeng,B,192.0,P,Dindeng-5726
5727_01,Earth,False,G/920/P,55 Cancri e,28.0,False,0.0,0.0,0.0,711.0,0.0,Kenny Santin,False,5727,142.2,Santin,G,920.0,P,Santin-5727
5728_01,Earth,False,F/1185/P,TRAPPIST-1e,24.0,False,0.0,217.0,0.0,77.0,510.0,Jodia Wolferguson,False,5728,160.8,Wolferguson,F,1185.0,P,Wolferguson-5728
5729_01,Mars,True,F/1186/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Honjay Merie,True,5729,0.0,Merie,F,1186.0,P,Merie-5729
5730_01,Earth,False,F/1187/P,TRAPPIST-1e,25.0,False,2029.0,1.0,0.0,0.0,121.0,Karlen Moodman,False,5730,430.2,Moodman,F,1187.0,P,Moodman-5730
5732_01,Earth,False,G/921/P,TRAPPIST-1e,20.0,False,0.0,0.0,53.0,2.0,754.0,Brancy Ocherman,False,5732,161.8,Ocherman,G,921.0,P,Ocherman-5732
5733_01,Earth,False,G/922/P,55 Cancri e,34.0,False,0.0,1745.0,6.0,5.0,37.0,Billia Kerrealds,True,5733,358.6,Kerrealds,G,922.0,P,Kerrealds-5733
5733_02,Earth,False,F/1188/P,,28.0,False,0.0,0.0,0.0,1191.0,109.0,Tricky Buckeelez,False,5733,260.0,Buckeelez,F,1188.0,P,Buckeelez-5733
5735_01,Earth,True,E/362/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Myrace Peterstarks,True,5735,0.0,Peterstarks,E,362.0,P,Peterstarks-5735
5736_01,Earth,False,F/1189/P,TRAPPIST-1e,23.0,False,1.0,0.0,1.0,0.0,618.0,Ton Maynardner,False,5736,155.0,Maynardner,F,1189.0,P,Maynardner-5736
5737_01,Europa,False,C/216/S,TRAPPIST-1e,39.0,False,0.0,11856.0,13.0,39.0,3.0,Mintard Inicont,True,5737,2382.2,Inicont,C,216.0,S,Inicont-5737
5737_02,Europa,False,C/216/S,TRAPPIST-1e,35.0,False,0.0,7636.0,0.0,353.0,705.0,Lesaton Inicont,True,5737,1738.8,Inicont,C,216.0,S,Inicont-5737
5738_01,Earth,True,G/929/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Ritany Morelly,True,5738,0.0,Morelly,G,929.0,S,Morelly-5738
5739_01,Earth,True,G/930/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Courta Cleminglas,True,5739,0.0,Cleminglas,G,930.0,S,Cleminglas-5739
5740_01,Europa,False,A/52/P,TRAPPIST-1e,42.0,False,0.0,16.0,0.0,144.0,7492.0,Minopus Cattle,False,5740,1530.4,Cattle,A,52.0,P,Cattle-5740
5740_02,Europa,False,A/52/P,55 Cancri e,32.0,False,70.0,764.0,724.0,547.0,1297.0,Unukath Alaxed,False,5740,680.4,Alaxed,A,52.0,P,Alaxed-5740
5742_01,Earth,False,F/1096/S,55 Cancri e,50.0,False,57.0,29.0,0.0,0.0,643.0,Ger Rigginsen,False,5742,145.8,Rigginsen,F,1096.0,S,Rigginsen-5742
5744_01,Earth,False,G/931/S,TRAPPIST-1e,23.0,False,0.0,37.0,859.0,9.0,1.0,Felice Hinglendez,True,5744,181.2,Hinglendez,G,931.0,S,Hinglendez-5744
5746_01,Earth,False,G/932/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,5381.0,139.0,Rica Vandan,False,5746,1104.0,Vandan,G,932.0,S,Vandan-5746
5747_01,Earth,False,F/1192/P,TRAPPIST-1e,29.0,False,715.0,47.0,0.0,0.0,0.0,Troya Hallahaney,False,5747,152.4,Hallahaney,F,1192.0,P,Hallahaney-5747
5748_01,Europa,False,A/53/P,TRAPPIST-1e,35.0,True,247.0,436.0,459.0,1.0,1984.0,Sterfik Gealloyalt,False,5748,625.4,Gealloyalt,A,53.0,P,Gealloyalt-5748
5750_01,Earth,False,E/363/P,TRAPPIST-1e,18.0,False,0.0,625.0,0.0,0.0,356.0,Herina Parklaney,False,5750,196.2,Parklaney,E,363.0,P,Parklaney-5750
5755_01,Earth,False,G/933/S,TRAPPIST-1e,23.0,False,88.0,0.0,586.0,0.0,0.0,Loreen Cardner,True,5755,134.8,Cardner,G,933.0,S,Cardner-5755
5756_01,Earth,False,F/1194/P,TRAPPIST-1e,51.0,False,542.0,0.0,360.0,0.0,0.0,Card Dicksons,False,5756,180.4,Dicksons,F,1194.0,P,Dicksons-5756
5756_02,Earth,False,F/1194/P,TRAPPIST-1e,42.0,False,439.0,0.0,0.0,0.0,254.0,Billia Briggston,False,5756,138.6,Briggston,F,1194.0,P,Briggston-5756
5756_03,Earth,False,F/1194/P,PSO J318.5-22,19.0,False,5.0,0.0,0.0,716.0,0.0,Inerry Briggston,False,5756,144.2,Briggston,F,1194.0,P,Briggston-5756
5756_04,Earth,True,F/1194/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Fery Briggston,False,5756,0.0,Briggston,F,1194.0,P,Briggston-5756
5756_05,Earth,True,F/1194/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Fery Briggston,True,5756,0.0,Briggston,F,1194.0,P,Briggston-5756
5756_06,Earth,False,F/1194/P,PSO J318.5-22,22.0,False,158.0,0.0,476.0,0.0,26.0,Karena Briggston,False,5756,132.0,Briggston,F,1194.0,P,Briggston-5756
5756_07,Earth,False,G/730/S,TRAPPIST-1e,25.0,False,12.0,6.0,2817.0,342.0,0.0,Shanie Garden,False,5756,635.4,Garden,G,730.0,S,Garden-5756
5756_08,Earth,False,F/1194/P,PSO J318.5-22,31.0,False,11.0,0.0,0.0,1912.0,1120.0,Wenise Briggston,False,5756,608.6,Briggston,F,1194.0,P,Briggston-5756
5757_01,Earth,False,F/1195/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,558.0,1.0,Dianya Salin,False,5757,111.8,Salin,F,1195.0,P,Salin-5757
5758_01,Earth,True,G/934/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Heidie Mcguirez,True,5758,0.0,Mcguirez,G,934.0,S,Mcguirez-5758
5761_01,Europa,True,B/220/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Weino Icablebat,True,5761,0.0,Icablebat,B,220.0,S,Icablebat-5761
5763_01,Earth,False,F/1099/S,TRAPPIST-1e,40.0,False,0.0,0.0,56.0,1.0,642.0,Andan Alentonway,False,5763,139.8,Alentonway,F,1099.0,S,Alentonway-5763
5763_02,Earth,False,F/1099/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,838.0,193.0,Erick Alentonway,False,5763,206.2,Alentonway,F,1099.0,S,Alentonway-5763
5764_01,Earth,False,F/1100/S,TRAPPIST-1e,25.0,False,0.0,0.0,1037.0,8.0,1.0,Shery Nolds,True,5764,209.2,Nolds,F,1100.0,S,Nolds-5764
5765_01,Europa,False,C/181/P,TRAPPIST-1e,42.0,False,0.0,1871.0,0.0,570.0,199.0,Altairk Heermy,False,5765,528.0,Heermy,C,181.0,P,Heermy-5765
5767_01,Earth,True,G/936/S,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Jonaye Josesh,True,5767,0.0,Josesh,G,936.0,S,Josesh-5767
5768_01,Europa,True,B/193/P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Gatrino Cattle,True,5768,0.0,Cattle,B,193.0,P,Cattle-5768
5768_02,Europa,True,B/193/P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Izarfik Cattle,True,5768,0.0,Cattle,B,193.0,P,Cattle-5768
5769_01,Europa,True,B/194/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Menkard Oppont,True,5769,0.0,Oppont,B,194.0,P,Oppont-5769
5769_02,Europa,True,B/194/P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Muonon Oppont,True,5769,0.0,Oppont,B,194.0,P,Oppont-5769
5771_01,Earth,False,G/937/S,TRAPPIST-1e,47.0,False,0.0,868.0,0.0,4.0,0.0,Sanda Fielson,True,5771,174.4,Fielson,G,937.0,S,Fielson-5771
5772_01,Mars,False,F/1197/P,55 Cancri e,23.0,False,610.0,858.0,75.0,1358.0,0.0,Vuls Sidne,False,5772,580.2,Sidne,F,1197.0,P,Sidne-5772
5773_01,Europa,True,C/217/S,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,Bosonan Sciatberit,True,5773,0.0,Sciatberit,C,217.0,S,Sciatberit-5773
5776_01,Earth,False,F/1102/S,TRAPPIST-1e,21.0,False,0.0,128.0,209.0,4.0,383.0,Luise Saundez,False,5776,144.8,Saundez,F,1102.0,S,Saundez-5776
5777_01,Earth,False,F/1199/P,PSO J318.5-22,46.0,False,559.0,25.0,0.0,22.0,765.0,Katen River,False,5777,342.75,River,F,1199.0,P,River-5777
5778_01,Earth,False,G/926/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,907.0,Verney Pernard,False,5778,181.4,Pernard,G,926.0,P,Pernard-5778
5779_01,Earth,False,G/938/S,TRAPPIST-1e,15.0,False,0.0,706.0,0.0,0.0,0.0,Glene Simsey,True,5779,141.2,Simsey,G,938.0,S,Simsey-5779
5780_01,Europa,False,B/195/P,TRAPPIST-1e,33.0,False,2233.0,6408.0,0.0,23.0,273.0,Genif Ousious,True,5780,1787.4,Ousious,B,195.0,P,Ousious-5780
5780_02,Europa,True,B/195/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Hallux Ousious,True,5780,0.0,Ousious,B,195.0,P,Ousious-5780
5780_03,Europa,True,B/195/P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Betenar Ousious,True,5780,0.0,Ousious,B,195.0,P,Ousious-5780
5781_01,Earth,False,F/1200/P,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,594.0,Nichad Harley,False,5781,119.0,Harley,F,1200.0,P,Harley-5781
5783_01,Earth,False,F/1201/P,55 Cancri e,43.0,False,0.0,1197.0,0.0,223.0,1.0,Alendy Scottuez,True,5783,284.2,Scottuez,F,1201.0,P,Scottuez-5783
5785_01,Earth,False,F/1104/S,PSO J318.5-22,34.0,False,571.0,0.0,0.0,0.0,0.0,Dwin Mcgoway,False,5785,114.2,Mcgoway,F,1104.0,S,Mcgoway-5785
5786_01,Earth,False,G/928/P,PSO J318.5-22,47.0,False,14.0,3.0,0.0,1720.0,0.0,Alfrey Sarios,False,5786,347.4,Sarios,G,928.0,P,Sarios-5786
5788_01,Mars,False,F/1105/S,TRAPPIST-1e,27.0,False,850.0,0.0,681.0,1.0,0.0,Ves Birte,True,5788,306.4,Birte,F,1105.0,S,Birte-5788
5790_01,Europa,False,C/218/S,TRAPPIST-1e,46.0,False,0.0,1068.0,945.0,2587.0,811.0,Markard Distured,False,5790,1082.2,Distured,C,218.0,S,Distured-5790
5791_01,Earth,False,G/941/S,,46.0,False,183.0,7.0,637.0,182.0,5.0,Earlie Sancasey,True,5791,202.8,Sancasey,G,941.0,S,Sancasey-5791
5792_01,Europa,False,B/196/P,55 Cancri e,40.0,False,0.0,3338.0,0.0,6344.0,199.0,Eltares Subwor,False,5792,1976.2,Subwor,B,196.0,P,Subwor-5792
5793_01,Europa,True,E/375/S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Dhenah Gloyanthy,True,5793,0.0,Gloyanthy,E,375.0,S,Gloyanthy-5793
5794_01,Europa,False,D/182/P,TRAPPIST-1e,45.0,False,0.0,1202.0,149.0,1472.0,3379.0,Winopus Shoeweely,False,5794,1240.4,Shoeweely,D,182.0,P,Shoeweely-5794
5795_01,Earth,False,F/1106/S,PSO J318.5-22,19.0,False,0.0,95.0,595.0,0.0,0.0,Evey Hodes,True,5795,138.0,Hodes,F,1106.0,S,Hodes-5795
5796_01,Mars,False,F/1107/S,TRAPPIST-1e,32.0,False,6769.0,0.0,0.0,113.0,1.0,Grog Pre,False,5796,1376.6,Pre,F,1107.0,S,Pre-5796
5799_01,Earth,True,F/1108/S,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Cruts Cres,True,5799,0.0,Cres,F,1108.0,S,Cres-5799
5800_01,Earth,False,F/1203/P,,40.0,False,661.0,0.0,830.0,0.0,6.0,Belly Llobsoney,False,5800,299.4,Llobsoney,F,1203.0,P,Llobsoney-5800
5802_01,Mars,False,D/175/S,TRAPPIST-1e,44.0,False,815.0,219.0,22.0,0.0,0.0,Terry Killé,True,5802,211.2,Killé,D,175.0,S,Killé-5802
5804_01,Earth,True,G/933/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Allyn Simpsonks,False,5804,0.0,Simpsonks,G,933.0,P,Simpsonks-5804
5806_01,Earth,False,F/1109/S,TRAPPIST-1e,22.0,False,514.0,0.0,2.0,129.0,583.0,Philda Snowaney,False,5806,245.6,Snowaney,F,1109.0,S,Snowaney-5806
5808_01,Earth,False,G/934/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Keitha Josey,False,5808,0.0,Josey,G,934.0,P,Josey-5808
5808_02,Earth,False,F/1204/P,TRAPPIST-1e,18.0,False,0.0,3.0,41.0,359.0,393.0,Ferry Josey,False,5808,159.2,Josey,F,1204.0,P,Josey-5808
5808_03,Earth,False,F/1204/P,TRAPPIST-1e,53.0,False,751.0,0.0,0.0,7.0,0.0,Haryn Josey,False,5808,151.6,Josey,F,1204.0,P,Josey-5808
5809_01,Earth,False,F/1205/P,TRAPPIST-1e,22.0,False,104.0,511.0,254.0,425.0,4.0,Violan Clemondsey,False,5809,259.6,Clemondsey,F,1205.0,P,Clemondsey-5809
5809_02,Earth,False,F/1205/P,TRAPPIST-1e,46.0,False,0.0,98.0,2077.0,0.0,0.0,Eilan Clemondsey,True,5809,435.0,Clemondsey,F,1205.0,P,Clemondsey-5809
5810_01,Earth,True,G/935/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Valey Chapmaney,True,5810,0.0,Chapmaney,G,935.0,P,Chapmaney-5810
5810_02,Earth,False,E/366/P,TRAPPIST-1e,31.0,False,0.0,1489.0,68.0,6.0,0.0,Annez Chapmaney,True,5810,312.6,Chapmaney,E,366.0,P,Chapmaney-5810
5811_01,Europa,False,A/54/P,55 Cancri e,36.0,False,1.0,4058.0,95.0,0.0,2109.0,Haldah Fulatorly,False,5811,1252.6,Fulatorly,A,54.0,P,Fulatorly-5811
5811_02,Europa,False,A/54/P,55 Cancri e,46.0,False,35.0,3953.0,0.0,2108.0,0.0,Sadlam Fulatorly,True,5811,1219.2,Fulatorly,A,54.0,P,Fulatorly-5811
5812_01,Earth,True,G/943/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Holey Domington,True,5812,0.0,Domington,G,943.0,S,Domington-5812
5812_02,Earth,False,G/943/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Garry Domington,True,5812,0.0,Domington,G,943.0,S,Domington-5812
5812_03,Earth,True,G/943/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Evaned Domington,True,5812,0.0,Domington,G,943.0,S,Domington-5812
5812_04,Earth,True,G/943/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Ireen Domington,True,5812,0.0,Domington,G,943.0,S,Domington-5812
5812_05,Earth,True,G/943/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Dian Domington,True,5812,0.0,Domington,G,943.0,S,Domington-5812
5812_06,Earth,True,G/943/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Karena Domington,True,5812,0.0,Domington,G,943.0,S,Domington-5812
5813_01,Earth,True,G/936/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Coreee Hortis,True,5813,0.0,Hortis,G,936.0,P,Hortis-5813
5814_01,Mars,False,D/176/S,TRAPPIST-1e,17.0,False,513.0,0.0,669.0,0.0,0.0,Prabon Bine,False,5814,236.4,Bine,D,176.0,S,Bine-5814
5814_02,Mars,True,D/176/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Fal Bine,True,5814,0.0,Bine,D,176.0,S,Bine-5814
5814_03,Mars,True,D/176/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Scers Bine,True,5814,0.0,Bine,D,176.0,S,Bine-5814
5814_04,Mars,False,D/176/S,TRAPPIST-1e,27.0,False,89.0,888.0,51.0,5.0,0.0,Honda Bine,True,5814,206.6,Bine,D,176.0,S,Bine-5814
5814_05,Mars,True,D/176/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Caper Bine,True,5814,0.0,Bine,D,176.0,S,Bine-5814
5814_06,Mars,False,D/176/S,TRAPPIST-1e,15.0,False,2309.0,0.0,1142.0,1.0,10.0,Feles Bine,False,5814,692.4,Bine,D,176.0,S,Bine-5814
5814_07,Mars,True,D/176/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Naffsh Bine,True,5814,0.0,Bine,D,176.0,S,Bine-5814
5816_01,Earth,False,G/937/P,TRAPPIST-1e,31.0,False,1.0,0.0,7.0,0.0,387.0,Armene Vines,True,5816,79.0,Vines,G,937.0,P,Vines-5816
5817_01,Mars,True,F/1111/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alex Berle,True,5817,0.0,Berle,F,1111.0,S,Berle-5817
5818_01,Earth,False,G/938/P,,21.0,False,3553.0,5.0,0.0,0.0,2.0,Jeroy Mullericer,False,5818,712.0,Mullericer,G,938.0,P,Mullericer-5818
5819_01,Europa,True,B/221/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Alcorab Suptive,True,5819,0.0,Suptive,B,221.0,S,Suptive-5819
5820_01,Earth,False,F/1112/S,TRAPPIST-1e,45.0,False,112.0,406.0,198.0,0.0,0.0,Ellene Tersony,True,5820,143.2,Tersony,F,1112.0,S,Tersony-5820
5821_01,Europa,False,C/183/P,55 Cancri e,44.0,False,0.0,496.0,99.0,317.0,5615.0,Dirfak Calazy,False,5821,1305.4,Calazy,C,183.0,P,Calazy-5821
5822_01,Earth,True,G/939/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Joandy Chapmaney,True,5822,0.0,Chapmaney,G,939.0,P,Chapmaney-5822
5823_01,Earth,True,G/944/S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Ronna Antoshipson,True,5823,0.0,Antoshipson,G,944.0,S,Antoshipson-5823
5824_01,Earth,True,G/940/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Carry Contrevins,True,5824,0.0,Contrevins,G,940.0,P,Contrevins-5824
5825_01,Europa,False,B/198/P,TRAPPIST-1e,43.0,False,0.0,8808.0,0.0,580.0,0.0,Betenar Apenelexy,True,5825,1877.6,Apenelexy,B,198.0,P,Apenelexy-5825
5826_01,Mars,True,E/367/P,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Arkaban Tertchty,True,5826,0.0,Tertchty,E,367.0,P,Tertchty-5826
5827_01,Earth,False,G/945/S,TRAPPIST-1e,53.0,False,0.0,68.0,0.0,920.0,4.0,Anthia Willangsey,True,5827,198.4,Willangsey,G,945.0,S,Willangsey-5827
5828_01,Earth,False,G/941/P,TRAPPIST-1e,21.0,False,621.0,0.0,0.0,0.0,0.0,Bethy Goldendrice,False,5828,124.2,Goldendrice,G,941.0,P,Goldendrice-5828
5829_01,Earth,False,F/1113/S,TRAPPIST-1e,23.0,False,0.0,21.0,0.0,0.0,716.0,Jona Sancasey,False,5829,147.4,Sancasey,F,1113.0,S,Sancasey-5829
5831_01,Earth,False,G/1132/P,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Jacky Rosalanenn,False,5831,0.0,Rosalanenn,G,1132.0,P,Rosalanenn-5831
5834_01,Earth,False,F/1206/P,,19.0,False,546.0,11.0,0.0,325.0,218.0,Sterry Brenney,False,5834,220.0,Brenney,F,1206.0,P,Brenney-5834
5835_01,Earth,True,G/946/S,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Stendy Avidson,True,5835,0.0,Avidson,G,946.0,S,Avidson-5835
5836_01,Europa,True,B/222/S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Phah Irintious,True,5836,0.0,Irintious,B,222.0,S,Irintious-5836
5837_01,Earth,False,F/1114/S,TRAPPIST-1e,62.0,False,761.0,15.0,0.0,0.0,0.0,Eleaha Maynardner,False,5837,155.2,Maynardner,F,1114.0,S,Maynardner-5837
5839_01,Europa,True,C/219/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Ranopus Unloweedic,True,5839,0.0,Unloweedic,C,219.0,S,Unloweedic-5839
5840_01,Earth,True,G/946/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Jerrye Potters,False,5840,0.0,Potters,G,946.0,P,Potters-5840
5842_01,Europa,True,C/220/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Hekark Maging,True,5842,0.0,Maging,C,220.0,S,Maging-5842
5842_02,Europa,True,C/220/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Zaurid Prefule,True,5842,0.0,Prefule,C,220.0,S,Prefule-5842
5843_01,Earth,True,G/947/S,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Hughy Hessey,True,5843,0.0,Hessey,G,947.0,S,Hessey-5843
5844_01,Earth,False,E/369/P,55 Cancri e,24.0,False,0.0,30.0,835.0,0.0,0.0,Lavey Spencervan,True,5844,173.0,Spencervan,E,369.0,P,Spencervan-5844
5846_01,Mars,False,E/376/S,TRAPPIST-1e,27.0,True,149.0,0.0,890.0,9.0,0.0,Morny Gerin,False,5846,209.6,Gerin,E,376.0,S,Gerin-5846
